Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,id,object,result_position,task_id,internal_unique_id,tweet_url,original_tweet_url,name,user_id,username,published_at,content,views_count,retweet_count,likes,quote_count,reply_count,bookmarks_count,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,is_retweeted,is_quoted,collected_at,input_url
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-07 since:2020-01-06&src=typed_query",El Pitazo,https://x.com/ElPitazoTV,ElPitazoTV,True,2020-01-06 12:23:58+00:00,False,Sismo de magnitud 5.8 sacude el sur de #PuertoRico este #6Ene https://t.co/Dzj0Kt3JlY,1.2141606786021745e+18,https://x.com/ElPitazoTV/status/1214160678602174464,0.0,12.0,5.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-07 since:2020-01-06&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-06 10:43:52+00:00,False,"#TemblorPR A 5.70 magnitude earthquake has occurred near Indios, Puerto Rico at 10:32 UTC! https://t.co/IoLMT2pbc6",1.2141354878264648e+18,https://x.com/TemblorPR/status/1214135487826464771,0.0,25.0,25.0,0.0,1.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-07 since:2020-01-06&src=typed_query",teleSUR TV,https://x.com/teleSURtv,teleSURtv,True,2020-01-06 23:26:00+00:00,False,"Sismo de 5.8 deja graves destrozos a infraestructuras en #PuertoRico🇵🇷 https://t.co/tzbVKTQZsw

El reporte de las autoridades locales da cuenta de al menos diez movimientos telúricos este lunes https://t.co/Jx3ZQxS6df",1.2143272838734356e+18,https://x.com/teleSURtv/status/1214327283873435649,0.0,16.0,14.0,0.0,0.0,https://pbs.twimg.com/media/ENnR3ldU0AgQRIr.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-07 since:2020-01-06&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-06 10:39:59+00:00,False,"Earthquake M5.7: Indios, Puerto Rico via @quakefeed #TemblorPR",1.2141345092953416e+18,https://x.com/TemblorPR/status/1214134509295341570,0.0,12.0,11.0,0.0,0.0,,False,,,,,tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-07 since:2020-01-06&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-06 11:41:29+00:00,False,"5.8 magnitude earthquake near Indios, Guayanilla, Puerto Rico: January 06, 2020 10:32 UPGRADED #TemblorPR  https://t.co/73tu8f3SKY",1.2141499880218665e+18,https://x.com/TemblorPR/status/1214149988021866496,0.0,8.0,7.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-07 since:2020-01-06&src=typed_query",teleSUR TV,https://x.com/teleSURtv,teleSURtv,True,2020-01-06 20:25:00+00:00,False,"Sismo de 5.8 deja graves destrozos a infraestructuras en #PuertoRico🇵🇷 https://t.co/tzbVKTQZsw

El reporte de las autoridades locales da cuenta de al menos diez movimientos telúricos este lunes https://t.co/VtGhlzFBM7",1.2142817337571205e+18,https://x.com/teleSURtv/status/1214281733757120514,0.0,22.0,8.0,0.0,0.0,https://pbs.twimg.com/media/ENnR08mWkAAxgvK.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-07 since:2020-01-06&src=typed_query",Tanya Alves,https://x.com/Tanya_Alves,Tanya_Alves,False,2020-01-06 18:05:48+00:00,False,Natural Wonder collapses in Puerto Rico’s Three Kings Day Earthquake. Reports also count at least 5 houses collapsed in towns on the south of the island. #Terremoto #TemblorPR #naturalwonders https://t.co/68RapdbnWB,1.214246702368088e+18,https://x.com/Tanya_Alves/status/1214246702368088065,0.0,17.0,21.0,0.0,1.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-07 since:2020-01-06&src=typed_query",|Abdiel Bonilla|,https://x.com/AbdielBonillaPR,AbdielBonillaPR,False,2020-01-06 15:03:17+00:00,False,"Municipio de Guánica y sectores de otros pueblos se encuentran sin servicio eléctrico tras los sismos que sacuden a Puerto Rico.
5.8
4.7
#Temblor #TemblorPR",1.2142007719794647e+18,https://x.com/AbdielBonillaPR/status/1214200771979464704,1.0,6.0,6.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-07 since:2020-01-06&src=typed_query",DW Español,https://x.com/dw_espanol,dw_espanol,True,2020-01-06 18:35:03+00:00,False,"🇵🇷 #PuertoRico: residentes publicaron fotos en redes sociales que muestran casas caídas luego de que cedieran sus pilares, paredes resquebrajadas, coches atrapados bajo viviendas derribadas: https://t.co/whdtaNzyKz [rml]",1.21425406558618e+18,https://x.com/dw_espanol/status/1214254065586180097,1.0,54.0,42.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Jonmicol 🇵🇷👁️🇵🇷,https://x.com/Jonmicol,Jonmicol,False,2020-01-07 12:42:07+00:00,False,"Yauco, Puerto Rico #TemblorPR https://t.co/bt7HSx6Dab",1.2145276357846876e+18,https://x.com/Jonmicol/status/1214527635784687616,1.0,14.0,15.0,0.0,0.0,https://pbs.twimg.com/media/ENreclAWoAAEbU7.jpg;https://pbs.twimg.com/media/ENreck-WwAEcdD_.jpg;https://pbs.twimg.com/media/ENreck8X0AEEhzJ.jpg;https://pbs.twimg.com/media/ENreck9W4AE09tY.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",ECOEXPLORATORIO,https://x.com/ECOEXPLORATORIO,ECOEXPLORATORIO,False,2020-01-07 10:02:06+00:00,False,"[PRIMERAS IMÁGENES] Comienzan a surgir las primeras imágenes del área sur de Puerto Rico tras temblor de 6.5.

Sabemos que algunas son en el municipio de Yauco y otras de Ponce. #TemblorPR https://t.co/wpTjXJ2WWR",1.2144873640658002e+18,https://x.com/ECOEXPLORATORIO/status/1214487364065800192,0.0,52.0,38.0,0.0,1.0,https://pbs.twimg.com/media/ENq50YxWkAIOcE2.jpg;https://pbs.twimg.com/media/ENq50YyWkAAQLv1.jpg;https://pbs.twimg.com/media/ENq50Y9X0AMuLxR.jpg;https://pbs.twimg.com/media/ENq50Y_XYAEc5gZ.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",BΞNJAMIN M. BROWN,https://x.com/benjaminmbrown,benjaminmbrown,False,2020-01-07 10:15:12+00:00,False,What metro San Juan #puertorico looks like right now after the #earthquake . Much darker than normal . Many larger buildings have generators and hence lights. most others don’t. #quake #Sismo #emergency #disaster Puerto Rico https://t.co/VsQdWUBrGT,1.2144906614891725e+18,https://x.com/benjaminmbrown/status/1214490661489172484,4.0,44.0,63.0,0.0,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1214490529339232256/pu/img/bXvgoUFDIUfkI-Wb.jpg,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Gisselle Lopez,https://x.com/GisselleT49,GisselleT49,False,2020-01-07 15:09:17+00:00,False,#TemblorPR Un terremoto de 6.4 afecta la isla en horas de la madrugada. Continúan las réplicas por toda el área suroeste. @wandavazquezg declara estado de emergencia en Puerto Rico https://t.co/07AxNO5eAN,1.2145646687541617e+18,https://x.com/GisselleT49/status/1214564668754161666,0.0,8.0,13.0,0.0,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1214564475883253761/pu/img/wrPS0tEl7nbhQFJo.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-07 08:34:32+00:00,False,"9 min.ago #earthquake 6.7 has hit Encarnación Barrio (Peñuelas), Puerto Rico, 6.2mi, 4:24 AM AST (GEOFON) https://t.co/KXAyjd5em0 #TemblorPR https://t.co/wcHXi6Gnh0",1.2144653286270157e+18,https://x.com/TemblorPR/status/1214465328627015680,0.0,66.0,61.0,0.0,0.0,https://pbs.twimg.com/media/ENqlxtoWkAEWAII.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Diario Libre,https://x.com/DiarioLibre,DiarioLibre,True,2020-01-07 11:32:32+00:00,False,"#AHORA: Se registra un segundo temblor de 6.0 hoy martes en Puerto Rico. 

Nota en desarrollo. #DL #DiarioLibre #Actualidad #Sismo #PuertoRico https://t.co/LMsQeljmMT",1.2145101221202043e+18,https://x.com/DiarioLibre/status/1214510122120204289,1.0,27.0,31.0,0.0,0.0,https://pbs.twimg.com/media/ENrOhQlXkAAMHnv.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",𝕏𝓐𝓷𝓰𝓮𝓵 𝓔𝓵𝓮𝓶𝓲𝓪𝓱𝕏,https://x.com/MaximoSPQR,MaximoSPQR,False,2020-01-07 13:38:48+00:00,False,Puerto Rico 🇵🇷 La Guancha Ponce #earthquake #Terremoto #Temblor #Sismo #PuertoRicoEarthquake #TemblorPR https://t.co/kiFtZ65nOK,1.214541899345924e+18,https://x.com/MaximoSPQR/status/1214541899345924098,0.0,9.0,3.0,0.0,0.0,https://pbs.twimg.com/media/ENrraEUXkAE8_TR.jpg;https://pbs.twimg.com/media/ENrranLXUAAyu9J.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Xavier Arceo,https://x.com/XavierArceo,XavierArceo,False,2020-01-07 09:56:33+00:00,False,Terremoto en Puerto Rico #terremoto #puertorico https://t.co/nicbKsfpyQ,1.2144859678530847e+18,https://x.com/XavierArceo/status/1214485967853084677,3.0,12.0,9.0,0.0,0.0,https://pbs.twimg.com/ext_tw_video_thumb/1214485917253062658/pu/img/bVRxJ2wi-AJP4vPo.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",El Caribe,https://x.com/ElCaribeRD,ElCaribeRD,False,2020-01-07 14:34:38+00:00,False,"Se registra OTRO TEMBLOR en Puerto Rico de magnitud 4.8, de acuerdo al Servicio Geológico de los Estados Unidos #elCaribe #TemblorPR https://t.co/D3FYy9xqEC",1.2145559483600486e+18,https://x.com/ElCaribeRD/status/1214555948360048640,2.0,6.0,7.0,0.0,0.0,https://pbs.twimg.com/media/ENr4MmFXUAAYTPv.jpg;https://pbs.twimg.com/media/ENr4MmFWoAAOqVr.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Rodrigo Cortez,https://x.com/Rodrigo_A_C_P,Rodrigo_A_C_P,False,2020-01-07 14:19:32+00:00,False,"Que triste situación está pasando Puerto Rico hace un año un huracán y ahora #sismo y con bastante destruccion de casas, fuerza a mis amigos, un abrazo desde Chile 🇨🇱 #PuertoRico #Sismo @pepodiazpr https://t.co/lctIptkKrq",1.2145521481235005e+18,https://x.com/Rodrigo_A_C_P/status/1214552148123500544,0.0,5.0,8.0,0.0,0.0,https://pbs.twimg.com/ext_tw_video_thumb/1214551919558946816/pu/img/ksFkmmCAEXLXRG4b.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Jeremy Ortiz,https://x.com/JeremyOrtizTV,JeremyOrtizTV,False,2020-01-07 18:21:37+00:00,False,"Una de las escenas más duras que se repite en el Sur de Puerto Rico. Familias abandonan sus residencias, salvando lo poco que les queda y con temor de que las casas se derrumben con otro temblor. #Terremoto #PuertoRico https://t.co/F6dxaJDS1q",1.2146130712783626e+18,https://x.com/JeremyOrtizTV/status/1214613071278362628,1.0,13.0,19.0,0.0,1.0,https://pbs.twimg.com/media/ENssJBdWkAAVNOD.jpg;https://pbs.twimg.com/media/ENssJBdWwAUkdlx.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-07 08:38:21+00:00,False,"13 min.ago #earthquake 6.6 has hit Guayanilla, Puerto Rico, 4.3mi, 4:24 AM AST (USGS) https://t.co/wbY99KWAXH #TemblorPR https://t.co/2yXO3OwB61",1.2144662873274204e+18,https://x.com/TemblorPR/status/1214466287327420417,1.0,37.0,22.0,0.0,1.0,https://pbs.twimg.com/media/ENqmpe4WsAAkf3q.jpg,False,,,,,tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
